id,date_established,year_balance,date_status,status,nuts1,nuts2,nuts3,roe,rcem,solr,rshf,rcem.1,solr.1,empl,rtas,roa,prma,grma,etma,ebma,cfop,evet,mkcf,nat,ic,stot,coll,crpe,liqr,curr,shlq,solr.2,soll,gear,ppe,tpe,sct,ace,sfpe,wcpe,tape
SF9I37,1995-03-06,2007,NA,Dissolved,ITF - South,ITF3 - Campania,ITF35 - Salerno,10.817,22.484,4.262,-58.653,22.263,4.28,NA,-2.511,0.452,-3.145,NA,3.865,1.976,2.451,NA,NA,11.138,0.353,1.716,60.147,170.137,0.489,0.991,1.629,4.256,4.472,NA,NA,NA,6.92,NA,NA,NA,NA
5VSP32,1984-12-29,2017,NA,Active,ITF - South,ITF6 - Calabria,ITF64 - Vibo Valentia,14.633,22.14,43.428,20.555,22.22,43.425,62,8.919,6.262,8.225,NA,10.598,9.337,7.066,NA,NA,2.367,8.389,4.551,116.815,41.86,1.13,1.571,17.423,43.426,76.711,98.665,53.241,633.037,12.298,77.882,254.146,271.012,633.068
G5A4A6,2000-11-16,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH36 - Padova,7.916,4.2,15.467,14.646,4.207,15.49,3,2.276,1.235,1.053,NA,3.45,1.093,2.923,NA,NA,4.049,30.047,57.276,50.191,65.852,1.46,1.54,0.608,15.455,18.309,242.251,4.244,378.958,5.4,20.14,27.951,-10.031,379.219
W1H95M,1983-03-16,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH34 - Treviso,19.58,14.765,13.027,31.001,14.657,13,9,4.068,2.531,2.611,NA,5.803,3.22,4.212,NA,NA,4.625,5.674,5.504,113.199,128.007,0.878,1.299,0.514,13.003,14.959,211.076,19.942,671.439,7.459,49.999,56.933,94.94,670.898
1KP3D6,2012-07-19,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH59 - Rimini,28.473,22.991,38.217,37.434,23.004,38.208,33,14.305,10.937,10.323,NA,15.036,10.472,12.445,NA,NA,2.207,68.006,14.63,84.923,64.951,1.621,1.881,1.527,38.238,61.859,82.505,23.336,234.461,18.262,43.177,64.956,29.133,233.425
224MCG,1972-01-11,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG12 - Palermo,-941.23,-4.584,0.211,-941.38,-4.552,0.2,1,-2.113,-2.095,NA,NA,NA,NA,NA,NA,NA,0.027,-3.404,0.141,NA,NA,0.822,0.859,0.192,0.218,0.221,NA,NA,16.018,NA,21.01,11.15,1664.097,14.404
B5PB22,2001-04-19,2016,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,20.969,30.893,40.23,31.723,30.606,40.236,7,12.761,8.517,3.312,NA,3.762,3.318,2.669,NA,NA,9.309,294.192,178.825,25.863,37.028,1.6,1.641,28.345,40.245,67.332,13.495,5.202,169.288,13.171,21.997,17.001,-3.987,169
Q1P22U,2001-09-18,2017,NA,Active,ITF - South,ITF4 - Puglia,ITF45 - Lecce,20.219,17.865,38.473,30.869,17.906,38.474,19,11.806,7.761,11.696,NA,17.572,12.922,12.335,NA,NA,1.397,10.49,15.946,0.068,-0.09,0.941,1.179,1.222,38.473,62.5,88.667,4.098,37.343,32.1,12.162,15.077,2.111,37.943
1O9T2Z,1993-04-14,1997,NA,Bankruptcy,ITC - Northwest,ITC4 - Lombardia,ITC47 - Brescia,-6.663,106.584,2.144,-42.338,106.763,2.165,12,-0.911,-0.139,-0.213,NA,1.773,0.871,0.903,NA,NA,121.741,0.864,303.548,-0.035,-0.18,36.15,37.148,1.205,2.161,67.639,77.078,-1.987,591.119,4.401,26.141,2.9,2.022,593.085
R78B5D,1989-11-09,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC16 - Cuneo,7.593,10.417,60.958,11.35,10.289,60.944,34,7.006,4.682,6.128,NA,13.317,7.628,9.772,NA,NA,1.699,136.741,7.598,91.88,50.995,1.45,1.92,8.887,60.944,NA,11.176,38.935,608.437,11.161,67.833,324.817,149.843,608.693
9B4K2S,1998-02-26,2017,NA,Active,ITI - Centre,ITI1 - Toscana,ITI1A - Grosseto,2.554,4.544,24.956,3.551,4.603,24.961,6,0.888,0.598,1.73,NA,12.721,5.939,8.028,NA,NA,0.791,1.217,91.438,34.973,57.195,0.321,0.338,0.748,24.956,33.282,251.088,3.71,259.301,12.308,32.009,127.105,-13.012,256.498
4TV31V,2017-05-08,2017,NA,Active,ITF - South,ITF4 - Puglia,ITF45 - Lecce,NA,-8.573,-9.989,NA,-8.333,-9.98,15,-6.561,-6.55,-5.227,NA,NA,-3.224,NA,NA,NA,2.645,-1.638,15.478,-0.126,-0.117,0.149,0.311,0.028,-9.962,NA,NA,-0.391,39.185,39.799,14.824,NA,2.081,38.657
2J5LV7,1969-05-13,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH53 - Reggio Emilia,9.328,11.576,50.424,13.11,11.609,50.417,209,6.537,4.611,5.318,NA,9.116,5.612,7.259,NA,NA,2.215,166.086,17.616,82.976,51.821,1.382,1.539,9.404,50.42,NA,38.976,17.215,340.42,18.311,62.188,139.826,48.181,340.062
8HTV81,2002-02-20,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG17 - Catania,12.988,4.776,6.79,28.298,4.752,6.782,5,1.91,0.864,2.96,NA,8.529,3.547,6.345,NA,NA,1.338,6.284,440.54,223.971,264.878,0.859,0.859,0.212,6.793,7.291,647.55,9.815,337.757,6.719,23.089,35.171,-36.832,337.728
41AN9G,2010-12-28,2017,NA,Active,ITF - South,ITF4 - Puglia,ITF47 - Bari,1.327,21.499,6.076,8.682,21.24,6.067,12,0.522,0.096,0.314,NA,2.523,1.264,1.304,NA,NA,16.904,1.513,27.454,114.805,59.821,0.709,0.769,1.825,6.062,6.47,763.804,3.171,590.062,5.448,31.949,22.091,112.082,591.533
8EBI41,1946-03-30,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC11 - Torino,0.105,1.178,32.905,0.512,1.194,32.902,14,0.209,0.038,0.153,NA,3.52,0.526,3.03,NA,NA,1.667,0.943,16.158,105.874,36.117,3.021,3.491,0.794,32.877,49.018,149.88,0.224,412.589,11.311,47.086,101.106,106.85,415.302
8OL9D4,1981-07-31,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC18 - Alessandria,4.247,6.769,46.394,7.862,6.92,46.38,69,3.66,1.884,5.816,NA,18.371,7.903,13.502,NA,NA,0.87,3.52,8.81,93.117,98.927,1.201,1.468,1.903,46.366,86.51,73.395,13.899,214.379,16.401,34.816,159.056,20.872,214.204
R3U2Q7,1986-10-18,2015,2018-05-16,Bankruptcy,ITF - South,ITF3 - Campania,ITF35 - Salerno,-28.967,-3.033,7.724,-41.339,-3.156,7.714,37,-3.162,-2.218,-3.741,NA,1.7,-1.599,0.671,NA,NA,1.981,-0.663,6.309,159.132,137.81,0.969,1.21,0.363,7.709,8.359,661.273,-2.427,114.408,19.862,22.829,11.173,25.025,115.492
36X8KM,2010-01-18,2017,NA,Active,ITF - South,ITF3 - Campania,ITF34 - Avellino,9.615,15.021,46.852,16.226,14.829,46.886,20,7.667,4.6,3.505,NA,4.893,3.628,3.398,NA,NA,4.077,29.057,38.777,43.197,57.053,1.198,1.321,7.004,46.869,88.23,14.038,6.851,169.519,11.739,20.088,36.096,-1.885,168.904
462EXM,1972-10-31,1992,NA,Bankruptcy,ITC - Northwest,ITC1 - Piemonte,ITC16 - Cuneo,-1.102,10.937,19.148,-3.468,11.103,19.136,110,-0.654,-0.212,-0.6,NA,10.629,6.139,4.27,NA,NA,1.692,1.011,7.773,38.022,85.861,0.389,0.779,0.27,19.126,23.669,232.215,0.056,159.339,18.889,29.985,28.011,-1.177,158.801
1ORS32,1998-02-27,2004,NA,Dissolved,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,NA,NA,NA,NA,NA,NA,NA,-14.556,-16.905,-7.038,NA,-2.791,-3.444,-7.561,NA,NA,NA,-1.015,NA,-0.055,-0.082,0.251,0.25,NA,NA,NA,NA,NA,NA,12.601,NA,NA,NA,NA
VZ94D2,1989-07-19,2017,NA,Active,ITI - Centre,ITI3 - Marche,ITI34 - Ascoli Piceno,2.138,5.661,15.885,4.324,5.475,15.868,25,0.705,0.305,0.685,NA,3.463,1.662,2.148,NA,NA,3.025,1.352,2.075,114.031,91.904,0.53,1.281,0.717,15.894,18.88,326.734,1.961,215.977,19.32,42.172,33.163,116.835,215.27
S1D66I,2016-09-08,2016,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH37 - Rovigo,13.378,5.389,3.347,20.155,5.315,3.354,23,0.68,0.479,0.463,NA,0.66,0.488,0.474,NA,NA,10.51,11.43,20.352,3.912,101.14,0.62,0.71,0.182,3.342,3.481,370.19,-0.202,51.813,9.719,5.179,0.929,-11.961,54.057
X7X3G8,2005-01-27,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH57 - Ravenna,NA,-17.265,-5.231,NA,-17.4,-5.263,16,-5.669,-5.67,-6.926,NA,3.469,-4.843,1.419,NA,NA,3.553,-2.233,5.73,108.021,187.169,0.428,0.61,-0.359,-5.248,NA,NA,-2.858,35.725,32.039,11.088,NA,-1.803,36.139
ME7J95,1978-06-29,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH36 - Padova,7.085,5.919,30.78,9.954,5.74,30.773,29,3.111,2.236,2.805,NA,7.99,3.232,6.716,NA,NA,1.772,7.163,9.472,79.164,54.908,0.849,1.161,0.872,30.8,44.482,141.613,29.08,1108.648,5.11,56.82,306.866,191.059,1109.626
B54RO8,2003-01-01,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG17 - Catania,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.574,NA,NA,NA,NA,134.438
7N31IB,2009-02-06,2016,2017-09-13,Dissolved,ITF - South,ITF3 - Campania,ITF35 - Salerno,2.924,9.581,48.68,11.68,9.587,48.685,9,5.649,1.42,3.355,NA,7.822,3.569,5.098,NA,NA,2.631,15.747,44.542,75.084,39.963,2.109,2.22,3.17,48.703,94.922,30.562,6.154,139.691,11.359,15.814,40.141,17.078,139.657
PU33B1,1958-08-24,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,8.814,12.304,83.091,12.326,12.387,83.063,24,10.251,7.312,7.668,NA,8.639,7.744,6.403,NA,NA,1.588,55.346,3.932,58.111,34.986,4.048,6.322,41.651,83.082,NA,2.426,52.949,661.264,4.248,27.941,411.904,209.955,662.13
9GTR31,2007-10-17,2017,NA,Active,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,27.552,20.803,21.775,39.153,20.757,21.795,44,8.512,6.037,3.313,NA,3.949,3.546,2.745,NA,NA,5.876,14.621,49.583,80.835,30.007,1.28,1.371,1.166,21.788,27.839,242.274,19.249,588.997,4.14,24.17,50.174,95.158,585.208
119IOY,2014-12-18,2017,NA,Active,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,-7.553,1.871,4.53,-1.924,2.198,4.557,20,-0.072,-0.357,-0.075,NA,10.261,1.469,8.453,NA,NA,1.395,0.774,208.859,55.183,44.974,0.779,0.788,-0.106,4.559,4.76,NA,-0.696,50.289,39.309,19.105,2.041,2.008,47.78
JO23Z9,1991-11-26,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491EAE,1999-04-22,2017,NA,Active,ITI - Centre,ITI4 - Lazio,ITI41 - Viterbo,21.816,32.118,79.941,32.744,31.952,79.956,28,26.18,17.527,5.623,NA,6.243,5.688,4.311,NA,NA,5.605,98.886,20.393,16.019,8.055,2.522,3.85,28.034,79.935,NA,3.606,128.108,2266.286,1.48,33.811,389.079,164.867,2267.518
16Y1OV,1995-04-11,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH37 - Rovigo,32.522,36.325,45.756,44.97,36.257,45.755,67,20.649,14.819,10.255,NA,11.631,10.232,8.725,NA,NA,3.546,271.633,11.263,98.026,62.194,1.582,2.001,4.137,45.759,84.34,27.478,31.638,296.996,12.648,36.98,67.182,55.99,294.148
M6YB17,2005-09-14,2010,NA,Dissolved,ITI - Centre,ITI3 - Marche,ITI31 - Pesaro E Urbino,NA,NA,-57.526,NA,NA,-57.495,33,-55.195,-60.367,-34.356,NA,-26.068,-32.955,-30.62,NA,NA,NA,-23.716,10.968,11.892,0.026,0.079,0.169,-8.908,-57.511,NA,NA,-14.213,40.788,57.399,22.113,NA,5.181,37.958
C1Z1I8,1999-05-13,2017,NA,Active,ITC - Northwest,ITC2 - Valle D'Aosta,ITC20 - Valle D'Aosta,11.758,13.467,20.808,18.45,13.464,20.791,8,3.858,2.424,3.344,NA,6.09,4.434,3.783,NA,NA,3.04,4.197,2.031,0.019,0.133,0.45,1.36,1.369,20.8,26.262,82.416,6.547,222.441,14.058,31.186,39.972,108.188,221.428
E451MV,2009-06-26,2017,NA,Active,ITF - South,ITF3 - Campania,ITF34 - Avellino,28.916,45.375,23.027,45.495,45.551,23.021,18,10.452,6.642,5.948,NA,7.862,6.108,5.544,NA,NA,7.448,40.473,19.638,-0.032,129.817,1.081,1.201,38.021,23.033,29.939,17.971,18.843,309.936,9.73,30,40.978,NA,308.195
R48Q7B,1995-09-19,2017,NA,Active,ITG - Insular Italy,ITG2 - Sardegna,ITG2A - Ogliastra,3.463,3.659,13.378,4.548,3.858,13.402,14,0.622,0.466,0.439,NA,3.367,1.25,2.479,NA,NA,3.031,1.576,4.372,80.915,27.918,0.84,1.399,0.523,13.391,15.459,550.629,4.419,608.585,7.03,42.819,59.813,228.809,611.124
1R6Y5H,1999-07-24,2008,NA,Dissolved,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,15.88,21.696,6.164,45.049,21.465,6.15,14,2.787,0.992,2.076,NA,4.28,3.321,1.701,NA,NA,6.481,2.848,1.823,0.058,66.954,0.29,1.218,0.552,6.151,6.569,491.582,4.933,294.719,12.11,36.124,12.849,107.015,291.099
M5B2Z5,2015-02-16,2017,NA,Active,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,23.872,10.058,5.702,36.291,10.269,5.728,22,2.078,1.353,0.829,NA,0.972,0.892,0.591,NA,NA,11.264,9.329,14.718,99.151,65.973,1.059,1.281,0.315,5.721,6.059,381.02,4.201,760.771,5.59,43.192,16.998,121.919,760.733
75CIC5,2001-07-24,2003,NA,Unknown,ITF - South,ITF6 - Calabria,ITF63 - Catanzaro,21.281,32.492,10.139,33.062,32.416,10.146,10,3.343,2.136,1.19,NA,3.399,2.31,1.882,NA,NA,14.019,2.241,9.905,66.065,95.175,0.721,1.069,0.883,10.135,11.3,96.075,3.21,242.057,10.561,25.934,8.837,4.164,244.428
U8I4T7,1988-01-19,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH55 - Bologna,14.403,NA,67.961,20.014,NA,67.961,30,13.529,9.725,9.742,NA,13.421,9.753,10.687,NA,NA,1.772,NA,43.373,60.927,-0.131,3.351,3.501,6.453,67.964,NA,15.647,29.695,284.408,16.328,45.969,138.9,55.129,283.096
85I1HL,1997-02-10,2017,NA,Active,ITI - Centre,ITI4 - Lazio,ITI44 - Latina,71.409,25.614,18.68,108.712,25.685,18.652,6,20.281,13.339,11.815,NA,14.691,11.783,10.655,NA,NA,2.169,NA,17.062,-0.02,-0.034,3.61,4.101,0.159,18.664,22.928,326.381,27.374,229.111,10.51,23.995,24.919,13.071,230.31
MN1V68,1990-09-12,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,8.605,12.311,20.392,13.266,12.188,20.41,25,2.677,1.777,2.683,NA,5.274,4.763,2.273,NA,NA,2.538,2.305,3.164,105.049,126.973,0.581,1.09,1.215,20.397,25.618,211.425,13.171,551.532,6.521,36.051,113.187,141.084,549.359
VN21U7,1974-07-19,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH57 - Ravenna,6.063,7.866,49.55,10.291,7.712,49.538,21,5.025,3.019,2.054,NA,3.737,2.138,2.862,NA,NA,3.627,19.049,15.192,26.181,31.137,1.1,1.579,2.994,49.546,98.19,43.051,8.028,379.897,13.791,52.038,77.075,19.007,377.487
I8W43O,1987-04-07,2017,NA,Active,ITI - Centre,ITI1 - Toscana,ITI12 - Lucca,-15.956,3.002,10.725,-0.051,2.991,10.721,29,0,-1.728,-0.01,NA,1.457,0.604,0.115,NA,NA,4.907,0.939,168.048,69.878,41.132,1.691,1.719,0.333,10.757,12.041,394.892,-1.63,108.246,37.299,40.083,4.989,8.843,107.727
S9U2G5,2012-05-30,2017,NA,Active,ITI - Centre,ITI1 - Toscana,ITI14 - Firenze,15.186,11.338,4.839,23.267,11.116,4.859,10,1.133,0.747,0.515,NA,1.987,0.88,1.455,NA,NA,12.781,2.386,17.241,0.063,-0.01,0.74,0.88,0.478,4.852,5.099,241.432,2.909,758.115,3.408,26.033,17.057,44.096,756.735
YL457P,2000-01-20,2017,NA,Active,ITF - South,ITF3 - Campania,ITF34 - Avellino,39.993,20.965,14.57,43.73,20.839,14.597,1,6.35,5.83,3.615,NA,3.982,3.726,3.555,NA,NA,5.601,35.058,21.774,114.192,130.125,1.212,1.329,0.809,14.579,17.089,119.523,55.331,1526.067,1.13,17.177,127.08,0.144,1523.081
T316AW,2008-11-06,2017,NA,Active,ITF - South,ITF3 - Campania,ITF32 - Benevento,22.395,27.988,61.239,30.825,27.972,61.231,11,18.833,13.709,14.037,NA,16.1,14.098,12.235,NA,NA,1.997,233.185,96.201,77.899,69.182,2.111,2.149,9.973,61.224,NA,9.95,58.145,429.541,5.99,25.836,195.977,14.837,429.468
G1IK62,1982-05-11,2017,NA,Active,ITH - Northeast,ITH2 - Provincia Autonoma di Trento,ITH20 - Trento,-759.569,-157.022,5.16,-750.861,-157.113,5.162,118,-38.916,-39.351,-20.358,NA,-13.839,-20.178,-14.255,NA,NA,7.797,NA,9.018,42.19,56.083,0.551,0.832,0.211,5.165,5.459,882.934,-40.951,198.327,20.869,41.104,5.185,15.195,196.63
1G4U1C,2014-01-01,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.481,NA,NA,NA,NA,145.91
I76XE8,1998-02-03,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,-2.367,0.727,15.518,-1.714,0.652,15.504,23,-0.297,-0.352,-0.447,NA,6.254,0.798,4.908,NA,NA,0.918,0.694,1.12,53.15,21.074,0.51,2.452,0.45,15.511,18.341,441.957,-4.116,621.694,9.19,56.802,147.924,615.848,623.647
37CC5Y,2007-12-27,2017,NA,Active,ITH - Northeast,ITH1 - Provincia Autonoma di Bolzano/Bozen,ITH10 - Bolzano,11.089,14.373,79.874,14.554,14.523,79.876,86,11.515,8.721,7.351,NA,10.446,7.218,8.794,NA,NA,1.848,17.638,9.69,70.062,25.124,3.12,4.16,17.538,79.88,NA,6.68,39.463,549.793,8.861,49.121,279.891,125.952,547.015
M8FN55,2008-06-16,2017,NA,Active,ITF - South,ITF1 - Abruzzo,ITF12 - Teramo,25.81,18.655,23.011,28.586,18.75,23.006,18,6.614,5.928,4.913,NA,6.562,5.079,5.881,NA,NA,3.651,31.726,168.704,226.093,150.065,1.44,1.451,1.597,23.002,29.9,59.306,6.483,115.044,27.038,32.161,19.954,25.114,115.973
2YU3E1,1996-03-29,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG14 - Agrigento,2.778,6.51,36.959,5.831,6.631,36.964,8,2.134,1.045,2.205,NA,6.559,3.348,4.285,NA,NA,1.932,2.766,16.962,149.028,86.136,1.108,1.231,2.516,36.973,58.631,50.531,11.243,555.86,3.53,20.004,210.047,129.042,556.28
5ZHY91,1989-08-02,2008,NA,Dissolved,ITH - Northeast,ITH2 - Provincia Autonoma di Trento,ITH20 - Trento,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.481,NA,-24.01,-48.957,-52.055,NA,NA,NA,-3.754,NA,60.022,217.117,0.46,0.461,-2.767,NA,NA,NA,NA,NA,23.842,NA,NA,NA,NA
5HAC19,2013-12-23,2017,NA,Active,ITF - South,ITF1 - Abruzzo,ITF14 - Chieti,10.666,7.537,8.136,15.047,7.284,8.119,30,1.223,0.843,0.865,NA,1.36,0.861,1.128,NA,NA,8.772,NA,2.85,52.151,184.972,0.45,1.05,0.912,8.114,8.85,101.249,2.002,407.789,10.561,42.807,22.838,-7.803,408.13
9BP63O,2007-09-19,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,11.379,7.26,10.088,23.276,7.068,10.088,25,2.346,1.129,1.6,NA,5.094,2.247,3.649,NA,NA,3.169,3.373,40.15,0.094,0.174,1.42,1.49,0.144,10.108,11.231,357.612,2.647,48.829,22.331,10.917,3.135,0.846,48.518
I79W9Y,1960-06-18,2017,NA,Active,ITI - Centre,ITI2 - Umbria,ITI21 - Perugia,0.284,2.059,39.127,-0.007,2.22,39.118,14,0.05,0.051,0.096,NA,5.695,2.132,3.622,NA,NA,0.979,0.922,1.333,68.122,89.046,0.451,1.988,1.326,39.107,64.262,100.248,0.347,132.11,20.662,27.112,76.891,89.84,130.653
2QY7V4,2008-01-01,2017,NA,Active,ITF - South,ITF5 - Basilicata,ITF51 - Potenza,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.612,NA,NA,NA,NA,215.269
ZE2L31,2017-07-13,2017,NA,Active,ITI - Centre,ITI3 - Marche,ITI32 - Ancona,36.349,16.706,0.255,39.039,16.823,0.257,3,0.092,0.089,0.118,NA,0.192,0.131,0.189,NA,NA,123.132,19.484,1.019,1.84,191.077,0.178,1.011,0.493,0.272,0.271,144.838,1.445,402.105,2.978,12.01,1.091,190.894,402.561
4AW4F8,1978-01-01,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,27.201,25.972,18.231,38.705,26.085,18.215,7,7.053,4.978,2.865,NA,4.279,3.304,2.975,NA,NA,7.837,7.249,81.068,116.86,0.058,1.202,1.252,1.463,18.23,22.28,72.238,31.64,1108.091,3.69,40.886,81.845,373.147,1110.998
EN5Q24,1972-02-14,2017,NA,Active,ITF - South,ITF5 - Basilicata,ITF52 - Matera,0.241,3.033,47.896,1.618,3.035,47.901,13,0.796,0.16,0.962,NA,4.262,2.595,1.883,NA,NA,1.252,1.406,3.554,47.152,43.913,0.862,1.579,2.295,47.899,91.939,81.076,3.299,220.283,14.869,32.874,126.858,64.124,223.788
FB6U62,1977-05-02,2003,NA,Dissolved,ITI - Centre,ITI1 - Toscana,ITI12 - Lucca,NA,NA,-82.907,NA,NA,-82.893,NA,-82.948,-82.81,-29.183,NA,-13.928,-26.166,-16.901,NA,NA,NA,-8.812,16.176,70.012,143.988,0.391,0.491,-47.367,-82.91,NA,NA,NA,NA,4.442,NA,NA,NA,NA
MTJ948,2011-08-03,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5D5G8D,2006-02-02,2017,NA,Active,ITF - South,ITF6 - Calabria,ITF61 - Cosenza,0.346,3.163,28.902,1.326,2.844,28.881,16,0.412,0.124,0.976,NA,9.527,4.045,5.696,NA,NA,0.753,1.289,NA,98.962,90.927,0.591,0.592,1.023,28.884,40.65,121.377,4.612,314.992,21.792,69.032,221.112,5.92,314.539
Y1G76Z,1982-11-11,2004,NA,Unknown,ITH - Northeast,ITH5 - Emilia-Romagna,ITH58 - Forli-Cesena,NA,-124.952,-8.881,NA,-125.054,-8.867,19,-15.268,-15.682,-4.842,NA,-1.849,-3.643,-3.206,NA,NA,31.674,-4.095,38.95,79.881,60.051,0.921,1.011,-0.324,-8.892,NA,NA,-30.081,607.196,5.489,33.133,NA,50.165,608.07
8W9HD9,2004-12-17,2017,NA,Active,ITH - Northeast,ITH4 - Friuli-Venezia Giulia,ITH42 - Udine,6.349,5.943,7.556,4.19,5.858,7.528,51,0.308,0.494,0.295,NA,3.133,1.539,2.006,NA,NA,3.659,1.243,6.444,33.963,83.134,0.449,0.7,0.21,7.535,8.162,699.089,2.135,421.384,10.16,42.928,27.806,7.878,423.182
B8ZK77,1980-01-24,2001,NA,Dissolved,ITF - South,ITF6 - Calabria,ITF61 - Cosenza,-93.546,-46.493,18.204,-108.413,-46.484,18.225,31,-19.781,-17.035,-84.058,NA,-44.414,-70.603,-46.253,NA,NA,0.661,-4.954,5.684,-0.156,-0.179,0.209,0.282,1.244,18.221,22.27,93.459,-39.13,48.367,51.529,25.057,37.92,9.062,50.865
5DAW89,1991-01-02,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH34 - Treviso,14.968,15.99,36.476,21.922,16.052,36.453,15,8.018,5.455,6.197,NA,9.001,6.382,6.841,NA,NA,2.513,31.57,21.412,80.943,87.917,1.088,1.21,2.334,36.47,57.4,66.033,20.999,329.244,7.94,26.153,93.155,9.072,328.819
8ZNZ38,1960-06-06,2010,NA,Dissolved,ITF - South,ITF3 - Campania,ITF33 - Napoli,NA,-46.375,-0.21,NA,-46.537,-0.21,NA,-9.263,-10.049,NA,NA,NA,NA,NA,NA,NA,0.091,NA,0.228,NA,NA,0.432,0.522,0.059,-0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA
OC91Q7,2004-01-22,2017,NA,Active,ITF - South,ITF4 - Puglia,ITF47 - Bari,8.551,9.823,49.871,13.449,10.032,49.886,31,6.748,4.339,4.154,NA,8.95,4.39,7.257,NA,NA,2.298,18.471,12.062,71.152,26.975,1.509,1.981,2.395,49.883,99.561,51.242,3.645,127.555,21.92,27.982,40.109,26.137,128.466
84UK4M,2016-04-05,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG18 - Ragusa,149.548,164.734,2.032,149.377,165.02,2.027,22,3.046,3.041,2.009,NA,6.891,2.916,5.963,NA,NA,56.361,3.142,3.848,0.106,0.199,0.259,0.67,3.083,2.036,2.07,33.284,1.1,11.704,22.19,2.113,-0.145,2.868,11.224
OUE231,2015-03-05,2017,NA,Active,ITF - South,ITF4 - Puglia,ITF46 - Foggia,25.53,85.846,1.455,64.326,85.921,1.474,6,0.948,0.381,0.93,NA,1.914,1.85,0.404,NA,NA,46.424,2.093,2.316,186.117,129.999,0.571,1.021,1.802,1.464,1.489,NA,7.534,823.829,3.75,31.159,12.018,485.176,824.219
O4SU38,NA,2002,NA,Unknown,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,0.123,NA,0.038,NA,NA,0.033,3,-1.783,-0.004,-3.095,NA,-2.584,-2.609,0.022,NA,NA,760.841,-4.94,0.77,27.968,6.835,0.28,1.001,2.026,0.054,0.048,NA,-14.589,405.452,NA,NA,0.066,534.018,405.851
